id,Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,opening_weekend_Gross,genres
tt1172047,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,https://www.imdb.com/title/tt1172047,2011,1h 26m,Not Rated,7.1,215,,86202.0,10304.0,['Documentary']
tt1658501,Wretches & Jabberers,https://www.imdb.com/title/tt1658501,2011,1h 30m,TV-G,8.1,103,,84610.0,,"['Biography', 'Comedy', 'Documentary', 'Drama']"
tt1600207,The Eye of the Storm,https://www.imdb.com/title/tt1600207,2011,1h 54m,Not Rated,6.0,1.7K,15000000.0,2104689.0,25785.0,['Drama']
tt1708537,The Whale,https://www.imdb.com/title/tt1708537,2011,1h 25m,G,8.1,761,,115770.0,4835.0,['Documentary']
tt1650537,Inkubus,https://www.imdb.com/title/tt1650537,2011,1h 20m,R,3.8,1.3K,1500000.0,81600.0,,"['Supernatural Horror', 'Horror']"
tt1551641,Winnie Mandela,https://www.imdb.com/title/tt1551641,2011,1h 44m,R,6.1,1K,15000000.0,80634.0,61847.0,"['Docudrama', 'Biography', 'Drama', 'History']"
tt1282046,Fort McCoy,https://www.imdb.com/title/tt1282046,2011,1h 40m,R,5.9,439,3000000.0,78948.0,4070.0,"['Drama', 'History', 'War']"
tt1594562,The Innkeepers,https://www.imdb.com/title/tt1594562,2011,1h 41m,R,5.5,38K,750000.0,1178831.0,29557.0,"['Supernatural Horror', 'Suspense Mystery', 'Drama', 'Horror', 'Mystery']"
tt1667905,This Is Not a Film,https://www.imdb.com/title/tt1667905,2011,1h 15m,Not Rated,7.4,5.7K,,88758.0,12608.0,['Documentary']
tt1990352,The Island President,https://www.imdb.com/title/tt1990352,2011,1h 41m,PG,7.2,1.3K,,80996.0,13998.0,['Documentary']
tt1728196,Hara-Kiri: Death of a Samurai,https://www.imdb.com/title/tt1728196,2011,2h 8m,Not Rated,7.3,9.5K,,5435358.0,10920.0,['Drama']
tt1711484,The Conquest,https://www.imdb.com/title/tt1711484,2011,1h 45m,Not Rated,6.3,1.7K,5567927.0,6637166.0,16273.0,"['Biography', 'Comedy', 'Drama']"
tt1663660,On the Ice,https://www.imdb.com/title/tt1663660,2011,1h 36m,R,6.3,1.1K,,73492.0,17901.0,"['Teen Drama', 'Tragedy', 'Drama', 'Thriller']"
tt1683526,Detachment,https://www.imdb.com/title/tt1683526,2011,1h 38m,Not Rated,7.7,103K,,1688710.0,10739.0,"['Psychological Drama', 'Drama']"
tt1853614,A Letter to Momo,https://www.imdb.com/title/tt1853614,2011,2h,Not Rated,7.2,8.3K,,6748888.0,4596.0,"['Anime', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']"
tt1606384,My Way,https://www.imdb.com/title/tt1606384,2011,2h 17m,R,7.6,13K,30000000000.0,16653488.0,17817.0,"['Action', 'Drama', 'War']"
tt1634121,Intruders,https://www.imdb.com/title/tt1634121,2011,1h 40m,R,5.4,22K,10000000.0,5486559.0,40746.0,"['Supernatural Horror', 'Fantasy', 'Horror', 'Thriller']"
tt1885448,The Warring States,https://www.imdb.com/title/tt1885448,2011,2h 5m,Not Rated,4.5,579,,11868961.0,35381.0,"['Drama', 'War']"
tt1582248,Puncture,https://www.imdb.com/title/tt1582248,2011,1h 40m,R,6.8,25K,,123700.0,29175.0,"['Biography', 'Drama', 'Mystery', 'Thriller']"
tt1934335,A Beautiful Life,https://www.imdb.com/title/tt1934335,2011,2h 2m,Not Rated,6.6,1.2K,,634784.0,23605.0,"['Drama', 'Romance']"
tt1533749,Shaolin,https://www.imdb.com/title/tt1533749,2011,2h 11m,R,6.8,20K,29000000.0,42982973.0,19132.0,"['Martial Arts', 'Action', 'Drama']"
tt1831609,Battle of the Brides,https://www.imdb.com/title/tt1831609,2011,1h 40m,PG-13,6.0,255,500000.0,64572.0,23612.0,"['Action', 'Comedy', 'Romance']"
tt1433207,The Details,https://www.imdb.com/title/tt1433207,2011,1h 41m,R,6.1,10K,,63595.0,18528.0,"['Comedy', 'Drama']"
tt1787725,If a Tree Falls: A Story of the Earth Liberation Front,https://www.imdb.com/title/tt1787725,2011,1h 25m,Unrated,7.1,3.3K,,61794.0,5634.0,"['Biography', 'Crime', 'Documentary', 'Drama']"
tt1418702,Limelight,https://www.imdb.com/title/tt1418702,2011,1h 43m,Not Rated,6.6,542,,60335.0,9259.0,['Documentary']
tt1746153,Crime After Crime,https://www.imdb.com/title/tt1746153,2011,1h 35m,Not Rated,7.6,558,,60291.0,3215.0,"['News', 'Biography', 'Crime', 'Documentary']"
tt1931470,Declaration of War,https://www.imdb.com/title/tt1931470,2011,1h 40m,Not Rated,7.0,5.4K,,7691610.0,12791.0,['Drama']
tt1918965,Murder 2,https://www.imdb.com/title/tt1918965,2011,2h 7m,Not Rated,6.3,8K,,9078349.0,,"['Psychological Thriller', 'Serial Killer', 'Action', 'Crime', 'Drama', 'Horror', 'Thriller']"
tt1437357,Faust,https://www.imdb.com/title/tt1437357,2011,2h 20m,Not Rated,6.5,5.8K,8000000.0,64556.0,10030.0,"['Drama', 'Fantasy', 'Mystery']"
tt1609113,Farmageddon,https://www.imdb.com/title/tt1609113,2011,1h 26m,Unrated,7.0,589,,56573.0,2699.0,"['Food Documentary', 'News', 'Documentary']"
tt1316540,The Turin Horse,https://www.imdb.com/title/tt1316540,2011,2h 35m,Not Rated,7.7,20K,,162088.0,9145.0,['Drama']
tt2015370,Finding Joe,https://www.imdb.com/title/tt2015370,2011,1h 20m,Not Rated,7.0,511,,55518.0,8753.0,['Documentary']
tt1621426,Natural Selection,https://www.imdb.com/title/tt1621426,2011,1h 30m,R,6.4,1.5K,,55282.0,10375.0,"['Dark Comedy', 'Adventure', 'Comedy', 'Drama']"
tt1462014,Surviving Progress,https://www.imdb.com/title/tt1462014,2011,1h 26m,Not Rated,7.4,1.9K,,53953.0,4161.0,['Documentary']
tt1699185,Free Men,https://www.imdb.com/title/tt1699185,2011,1h 39m,Unrated,6.6,1.5K,,1192651.0,,"['Drama', 'History', 'Romance', 'War']"
tt1790867,The Other F Word,https://www.imdb.com/title/tt1790867,2011,1h 38m,Not Rated,7.2,2.1K,,53714.0,15792.0,"['Comedy', 'Documentary', 'Drama', 'Music']"
tt2134092,The Extraordinary Voyage,https://www.imdb.com/title/tt2134092,2011,1h 20m,Not Rated,7.4,502,,59424.0,2915.0,['Documentary']
tt1695793,Love U... Mr. Kalakaar!,https://www.imdb.com/title/tt1695793,2011,2h 32m,Not Rated,5.5,486,50000000.0,483831.0,38268.0,"['Drama', 'Romance']"
tt1837587,War of the Buttons,https://www.imdb.com/title/tt1837587,2011,1h 49m,PG-13,6.2,2.4K,,15082409.0,4737.0,"['Coming-of-Age', 'Adventure', 'Family']"
tt1787797,Sing Your Song,https://www.imdb.com/title/tt1787797,2011,1h 44m,Not Rated,7.5,515,,65310.0,13459.0,"['Biography', 'Documentary', 'Music']"
tt1727491,"Connected: An Autoblogography About Love, Death & Technology",https://www.imdb.com/title/tt1727491,2011,1h 22m,PG,5.7,355,1300000.0,46782.0,13301.0,['Documentary']
tt0466893,Margaret,https://www.imdb.com/title/tt0466893,2011,2h 30m,R,6.5,19K,14000000.0,469264.0,7525.0,"['Psychological Drama', 'Drama', 'Mystery']"
tt1885335,Ballplayer: Pelotero,https://www.imdb.com/title/tt1885335,2011,1h 17m,Not Rated,7.3,510,,46109.0,20628.0,"['Biography', 'Documentary', 'Sport']"
tt1389127,Texas Killing Fields,https://www.imdb.com/title/tt1389127,2011,1h 45m,R,5.7,23K,,1271319.0,8772.0,"['Serial Killer', 'True Crime', 'Crime', 'Drama', 'History', 'Thriller']"
tt1691153,Return to the Hiding Place,https://www.imdb.com/title/tt1691153,2013,1h 42m,PG-13,5.0,806,,85698.0,36942.0,"['Drama', 'History', 'Thriller', 'War']"
tt1670389,CornerStore,https://www.imdb.com/title/tt1670389,2011,1h 34m,PG-13,7.2,75,,45176.0,12743.0,['Comedy']
tt1788461,The Pruitt-Igoe Myth,https://www.imdb.com/title/tt1788461,2011,1h 19m,Not Rated,7.5,941,,44883.0,4721.0,['Documentary']
tt1783798,Union Square,https://www.imdb.com/title/tt1783798,2011,1h 20m,Not Rated,5.2,604,,44830.0,14406.0,['Drama']
tt1490678,Granito,https://www.imdb.com/title/tt1490678,2011,1h 43m,Not Rated,7.2,109,,43942.0,4330.0,"['Crime', 'Documentary', 'History', 'War']"
tt1674057,All Together,https://www.imdb.com/title/tt1674057,2011,1h 36m,Not Rated,6.7,3.1K,,8835903.0,12887.0,"['Comedy', 'Drama']"
tt1736636,Nobody Else But You,https://www.imdb.com/title/tt1736636,2011,1h 42m,Not Rated,6.6,3K,,150173.0,3759.0,"['Comedy', 'Crime', 'Mystery']"
tt2043900,Last Call at the Oasis,https://www.imdb.com/title/tt2043900,2011,1h 45m,PG-13,7.4,478,,42423.0,8899.0,['Documentary']
tt1609488,Language of a Broken Heart,https://www.imdb.com/title/tt1609488,2011,1h 40m,R,5.8,334,350000.0,40645.0,5861.0,"['Comedy', 'Romance']"
tt1748043,Hell and Back Again,https://www.imdb.com/title/tt1748043,2011,1h 28m,Not Rated,6.4,2.4K,,40949.0,3413.0,"['Military Documentary', 'Action', 'Documentary', 'History', 'War']"
tt1296373,The FP,https://www.imdb.com/title/tt1296373,2011,1h 22m,R,5.4,1.9K,60000.0,40557.0,15465.0,"['Action', 'Comedy', 'Drama']"
tt1735495,Addiction Incorporated,https://www.imdb.com/title/tt1735495,2011,1h 40m,PG,7.1,133,,40106.0,1629.0,"['Biography', 'Documentary']"
tt1733525,Khodorkovsky,https://www.imdb.com/title/tt1733525,2011,1h 51m,Not Rated,7.0,983,,294599.0,6110.0,"['Biography', 'Documentary', 'Drama']"
tt1001534,A Secret Promise,https://www.imdb.com/title/tt1001534,2011,1h 28m,PG-13,5.3,1.2K,5000000.0,39493.0,19771.0,"['Comedy', 'Drama', 'Romance']"
tt1856109,Where Soldiers Come From,https://www.imdb.com/title/tt1856109,2011,1h 32m,Not Rated,7.0,237,,39201.0,,['Documentary']
tt1956594,Paul Williams: Still Alive,https://www.imdb.com/title/tt1956594,2011,1h 27m,PG-13,6.9,991,,38691.0,6116.0,"['Biography', 'Comedy', 'Documentary', 'Musical']"
tt1922645,The Fairy,https://www.imdb.com/title/tt1922645,2011,1h 33m,Not Rated,6.2,2.6K,,129818.0,4199.0,"['Comedy', 'Drama']"
tt1588398,Sleeping Beauty,https://www.imdb.com/title/tt1588398,2011,1h 41m,TV-14,5.3,35K,3000000.0,408680.0,9207.0,"['Drama', 'Mystery', 'Romance', 'Thriller']"
tt1790669,My Kingdom,https://www.imdb.com/title/tt1790669,2011,1h 48m,Not Rated,5.2,488,,435759.0,16816.0,"['Action', 'Drama', 'Romance']"
tt1716772,The Inbetweeners,https://www.imdb.com/title/tt1716772,2011,1h 37m,R,6.7,88K,3500000.0,88823111.0,36000.0,"['Coming-of-Age', 'Raunchy Comedy', 'Teen Comedy', 'Comedy']"
tt1784600,Bangkok Revenge,https://www.imdb.com/title/tt1784600,2011,1h 22m,Not Rated,4.9,781,1400000.0,35784.0,22116.0,"['Martial Arts', 'Action', 'Drama']"
tt1748158,Paul Goodman Changed My Life,https://www.imdb.com/title/tt1748158,2011,1h 29m,Not Rated,6.6,150,,35671.0,5754.0,"['Biography', 'Documentary', 'Drama', 'History']"
tt1572154,Kinyarwanda,https://www.imdb.com/title/tt1572154,2011,1h 40m,Not Rated,6.8,511,400000.0,35412.0,21097.0,"['Drama', 'History', 'Romance', 'War']"
tt1535110,When Harry Tries to Marry,https://www.imdb.com/title/tt1535110,2011,1h 33m,PG-13,4.6,692,,35100.0,23790.0,"['Comedy', 'Romance']"
tt1856038,Love in Space,https://www.imdb.com/title/tt1856038,2011,1h 40m,PG,5.6,379,,358486.0,13795.0,"['Comedy', 'Romance']"
tt1605782,Comic-Con Episode IV: A Fan's Hope,https://www.imdb.com/title/tt1605782,2011,1h 28m,PG-13,7.0,2.9K,1500000.0,34665.0,8203.0,['Documentary']
tt1796503,Hit So Hard,https://www.imdb.com/title/tt1796503,2011,1h 43m,Not Rated,6.8,742,,36576.0,6500.0,"['Biography', 'Documentary', 'Music']"
tt1223411,Bert Stern: Original Madman,https://www.imdb.com/title/tt1223411,2011,1h 29m,Not Rated,6.6,295,,34005.0,4691.0,['Documentary']
tt1413493,Making the Boys,https://www.imdb.com/title/tt1413493,2011,1h 30m,Not Rated,7.3,718,,33443.0,7513.0,"['Biography', 'Documentary', 'Romance']"
tt1848826,American Teacher,https://www.imdb.com/title/tt1848826,2011,1h 21m,TV-G,6.8,253,,33144.0,6036.0,"['News', 'Biography', 'Documentary', 'History']"
tt1712159,11-11-11,https://www.imdb.com/title/tt1712159,2011,1h 30m,PG-13,3.9,13K,,6963872.0,32771.0,"['Horror', 'Mystery', 'Thriller']"
tt1874633,Musical Chairs,https://www.imdb.com/title/tt1874633,2011,1h 42m,PG-13,5.9,352,2500000.0,31478.0,9092.0,"['Drama', 'Romance']"
tt1327628,Whores' Glory,https://www.imdb.com/title/tt1327628,2011,1h 59m,Not Rated,7.2,5.3K,,197932.0,5358.0,['Documentary']
tt1726589,Life Happens,https://www.imdb.com/title/tt1726589,2011,1h 40m,R,5.6,8.2K,930000.0,48041.0,20186.0,['Comedy']
tt2062989,Meet the Fokkens,https://www.imdb.com/title/tt2062989,2011,1h 20m,Not Rated,6.6,696,,30810.0,7628.0,"['Biography', 'Documentary']"
tt1535612,The Son of No One,https://www.imdb.com/title/tt1535612,2011,1h 30m,R,5.1,18K,15000000.0,1091132.0,18015.0,"['Police Procedural', 'Action', 'Crime', 'Drama', 'Thriller']"
tt1536374,Hide Away,https://www.imdb.com/title/tt1536374,2011,1h 28m,PG-13,5.7,1.1K,,30655.0,689.0,['Drama']
tt2053397,Muran,https://www.imdb.com/title/tt2053397,2011,1h 43m,,6.3,306,,56493.0,16490.0,"['Action', 'Thriller']"
tt1446147,Cat Run,https://www.imdb.com/title/tt1446147,2011,1h 46m,R,5.5,5.8K,,65708.0,30000.0,"['Action', 'Comedy']"
tt1943873,You've Been Trumped,https://www.imdb.com/title/tt1943873,2011,1h 19m,Not Rated,7.5,2.3K,,65220.0,4497.0,['Documentary']
tt1788391,Kill List,https://www.imdb.com/title/tt1788391,2011,1h 35m,Not Rated,6.4,47K,500000.0,452155.0,9838.0,"['Folk Horror', 'Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']"
tt2359085,Hitler's Children,https://www.imdb.com/title/tt2359085,2011,59m,Not Rated,7.4,1.3K,,28663.0,2939.0,"['Documentary', 'History']"
tt1251743,Salvation Boulevard,https://www.imdb.com/title/tt1251743,2011,1h 36m,R,5.3,4.9K,5500000.0,89182.0,7208.0,"['Comedy', 'Crime', 'Drama', 'Thriller']"
tt1625150,North Sea Texas,https://www.imdb.com/title/tt1625150,2011,1h 38m,Not Rated,7.1,10K,,58436.0,4487.0,"['Drama', 'Romance']"
tt2048877,The Ambassador,https://www.imdb.com/title/tt2048877,2011,1h 37m,Not Rated,7.2,4.3K,,28102.0,13046.0,['Documentary']
tt1605803,The Last Ride,https://www.imdb.com/title/tt1605803,2011,1h 42m,PG-13,5.8,887,9000000.0,27000.0,16270.0,"['Biography', 'Drama', 'Music']"
tt1127886,Here,https://www.imdb.com/title/tt1127886,2011,2h 6m,Not Rated,5.8,980,,31428.0,7927.0,"['Drama', 'Romance']"
tt2035599,"Pink Ribbons, Inc.",https://www.imdb.com/title/tt2035599,2011,1h 37m,Not Rated,7.3,732,1200000.0,26608.0,2721.0,['Documentary']
tt1801113,The Worst Movie Ever!,https://www.imdb.com/title/tt1801113,2011,1h 16m,,3.7,207,1100.0,25206.0,11.0,"['Action', 'Comedy', 'Musical', 'Sci-Fi']"
tt1674784,Trespass,https://www.imdb.com/title/tt1674784,2011,1h 31m,R,5.3,46K,35000000.0,10117966.0,16816.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
tt1766085,Shut Up Little Man,https://www.imdb.com/title/tt1766085,2011,1h 30m,Unrated,6.6,1.3K,,23901.0,,"['Comedy', 'Documentary', 'Drama']"
tt1355638,The Rabbi's Cat,https://www.imdb.com/title/tt1355638,2011,1h 40m,Not Rated,7.1,3.8K,12500000.0,4208573.0,4301.0,"['Adventure', 'Animation', 'Comedy', 'Fantasy']"
tt1674775,Keyhole,https://www.imdb.com/title/tt1674775,2011,1h 34m,R,5.5,1.6K,,22826.0,3294.0,"['Drama', 'Thriller']"
tt1204340,Tyrannosaur,https://www.imdb.com/title/tt1204340,2011,1h 32m,Not Rated,7.5,34K,,676111.0,7635.0,['Drama']
tt1511425,Losing Control,https://www.imdb.com/title/tt1511425,2011,1h 31m,R,4.2,567,,22081.0,2196.0,['Comedy']
tt1523939,Answers to Nothing,https://www.imdb.com/title/tt1523939,2011,2h 4m,R,5.0,1.1K,,22029.0,14262.0,"['Dark Comedy', 'Drama', 'Mystery', 'Romance']"
tt1718835,My Worst Nightmare,https://www.imdb.com/title/tt1718835,2011,1h 43m,Not Rated,6.0,3.2K,,8226544.0,1142.0,"['Comedy', 'Drama', 'Romance']"
tt1800669,Better Than Something: Jay Reatard,https://www.imdb.com/title/tt1800669,2011,1h 29m,Not Rated,7.6,160,,21697.0,5712.0,"['Biography', 'Documentary', 'Drama']"
tt1516577,Sedona,https://www.imdb.com/title/tt1516577,2011,1h 30m,Not Rated,5.7,235,,21638.0,,"['Adventure', 'Comedy', 'Drama']"
tt2014392,Violeta Went to Heaven,https://www.imdb.com/title/tt2014392,2011,1h 50m,Not Rated,7.1,2.5K,,1466032.0,5588.0,"['Biography', 'Drama', 'Music']"
tt1937092,Always Kabhi Kabhi,https://www.imdb.com/title/tt1937092,2011,2h 6m,Not Rated,4.2,1.4K,,884624.0,14570.0,"['Comedy', 'Crime', 'Drama', 'Romance']"
tt1913002,Bonsái,https://www.imdb.com/title/tt1913002,2011,1h 35m,Not Rated,6.2,889,,49128.0,2293.0,['Drama']
tt1787791,Resurrect Dead: The Mystery of the Toynbee Tiles,https://www.imdb.com/title/tt1787791,2011,1h 26m,Not Rated,7.2,2.3K,,21242.0,3054.0,['Documentary']
tt1806911,Girl Model,https://www.imdb.com/title/tt1806911,2011,1h 18m,Not Rated,6.5,2.3K,,22369.0,4898.0,"['Documentary', 'Thriller']"
tt1891769,The Painting,https://www.imdb.com/title/tt1891769,2011,1h 20m,TV-PG,7.3,4.6K,,22313.0,3626.0,"['Adventure', 'Animation', 'Drama', 'Family', 'Fantasy']"
tt1756799,The Day,https://www.imdb.com/title/tt1756799,2011,1h 27m,R,5.2,14K,,80848.0,10121.0,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']"
tt1610473,Coming Up Roses,https://www.imdb.com/title/tt1610473,2011,1h 33m,Not Rated,5.6,154,,20567.0,6432.0,['Drama']
tt1809370,The Highest Pass,https://www.imdb.com/title/tt1809370,2011,1h 30m,Not Rated,6.9,114,,20386.0,10125.0,"['Adventure', 'Biography', 'Documentary', 'Drama']"
tt1727300,Hunky Dory,https://www.imdb.com/title/tt1727300,2011,1h 50m,Not Rated,6.2,1.4K,,139653.0,7443.0,"['Comedy', 'Drama', 'Music']"
tt1393742,Jesus Henry Christ,https://www.imdb.com/title/tt1393742,2011,1h 32m,PG-13,6.4,6.3K,,20183.0,8192.0,['Comedy']
tt1540933,How to Grow a Band,https://www.imdb.com/title/tt1540933,2011,1h 29m,Not Rated,6.9,87,,20135.0,5705.0,"['Documentary', 'Music']"
tt1641410,Terraferma,https://www.imdb.com/title/tt1641410,2011,1h 28m,R,6.7,3.2K,9150000.0,2343302.0,,['Drama']
tt1922751,The Look,https://www.imdb.com/title/tt1922751,2011,1h 39m,Not Rated,6.8,334,,83137.0,5905.0,['Documentary']
tt1660379,House of Tolerance,https://www.imdb.com/title/tt1660379,2011,2h 2m,Not Rated,6.7,8.2K,4000000.0,1389920.0,4766.0,['Drama']
tt1734548,The Color Wheel,https://www.imdb.com/title/tt1734548,2011,1h 23m,Not Rated,6.6,2.1K,20000.0,19001.0,3884.0,"['Comedy', 'Romance']"
tt1857913,The Sorcerer and the White Snake,https://www.imdb.com/title/tt1857913,2011,1h 42m,PG-13,5.8,9.1K,200000000.0,29668475.0,5530.0,"['Martial Arts', 'Action', 'Fantasy', 'Romance']"
tt1746264,Wish Me Away,https://www.imdb.com/title/tt1746264,2011,2h,Not Rated,7.5,392,,18618.0,5026.0,"['Biography', 'Documentary', 'Music']"
tt1841713,Let My People Go!,https://www.imdb.com/title/tt1841713,2011,1h 36m,Not Rated,5.9,718,,18529.0,2236.0,"['Comedy', 'Romance']"
tt1707392,Lovely Molly,https://www.imdb.com/title/tt1707392,2011,1h 39m,R,5.3,10K,1000000.0,638274.0,12555.0,"['Supernatural Horror', 'Drama', 'Horror']"
tt1479320,Oka!,https://www.imdb.com/title/tt1479320,2011,1h 45m,Not Rated,5.6,199,,18364.0,4461.0,['Drama']
tt1838571,Juan of the Dead,https://www.imdb.com/title/tt1838571,2011,1h 32m,Not Rated,6.4,11K,,324834.0,12000.0,"['Dark Comedy', 'Parody', 'Slapstick', 'Action', 'Comedy', 'Horror']"
tt1861281,Battle for Brooklyn,https://www.imdb.com/title/tt1861281,2011,1h 33m,,7.1,136,,18000.0,11141.0,"['Documentary', 'Drama']"
tt1707391,4:44 Last Day on Earth,https://www.imdb.com/title/tt1707391,2011,1h 22m,R,4.6,5.9K,,70851.0,8355.0,"['Drama', 'Fantasy', 'Sci-Fi']"
tt1623745,Little Birds,https://www.imdb.com/title/tt1623745,2011,1h 34m,R,6.1,5.3K,,17739.0,4574.0,['Drama']
tt1486193,5 Days of War,https://www.imdb.com/title/tt1486193,2011,1h 53m,R,5.5,14K,12000000.0,316944.0,6254.0,"['Action', 'Drama', 'War']"
tt1634136,Violet & Daisy,https://www.imdb.com/title/tt1634136,2011,1h 28m,R,6.0,13K,8000000.0,108139.0,9982.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']"
tt1298554,Eva,https://www.imdb.com/title/tt1298554,2011,1h 34m,PG-13,6.6,11K,7000000.0,1292789.0,10395.0,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']"
tt1677082,Return,https://www.imdb.com/title/tt1677082,2011,1h 37m,Not Rated,6.1,1.1K,,16886.0,6717.0,['Drama']
tt1859446,Alps,https://www.imdb.com/title/tt1859446,2011,1h 33m,Not Rated,6.3,15K,97000.0,233222.0,2628.0,['Drama']
tt1261954,Take Me Home,https://www.imdb.com/title/tt1261954,2011,1h 37m,PG-13,6.8,8.2K,,39021.0,322.0,"['Road Trip', 'Comedy', 'Romance']"
tt1906426,Michael,https://www.imdb.com/title/tt1906426,2011,1h 36m,Not Rated,6.9,5.2K,,121034.0,3366.0,"['Drama', 'Thriller']"
tt1440161,A Little Bit of Heaven,https://www.imdb.com/title/tt1440161,2011,1h 46m,PG-13,6.2,30K,,6778388.0,10011.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
tt1860152,17 Girls,https://www.imdb.com/title/tt1860152,2011,1h 26m,Not Rated,6.0,3.4K,,453895.0,4449.0,['Drama']
tt1595061,Unraveled,https://www.imdb.com/title/tt1595061,2011,1h 24m,Not Rated,6.4,405,,14615.0,9006.0,['Documentary']
tt2073070,Saheb Biwi Aur Gangster,https://www.imdb.com/title/tt2073070,2011,1h 58m,,7.1,4.5K,,14231.0,9548.0,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']"
tt0865561,6 Month Rule,https://www.imdb.com/title/tt0865561,2011,1h 40m,R,4.8,742,,14057.0,1963.0,['Comedy']
tt1726861,The Prey,https://www.imdb.com/title/tt1726861,2011,1h 45m,R,6.6,6K,9700000.0,3102666.0,5889.0,"['Action', 'Crime', 'Drama', 'Thriller']"
tt2057455,Planet of Snail,https://www.imdb.com/title/tt2057455,2011,1h 28m,Not Rated,7.2,382,,16002.0,2011.0,"['Documentary', 'Drama']"
tt1922561,The Day He Arrives,https://www.imdb.com/title/tt1922561,2011,1h 19m,Not Rated,7.0,2.8K,,323073.0,3311.0,"['Comedy', 'Drama']"
tt1665418,Dorfman in Love,https://www.imdb.com/title/tt1665418,2011,1h 32m,PG-13,6.0,1.7K,,13737.0,6410.0,"['Comedy', 'Drama', 'Romance']"
tt2069916,The Law in These Parts,https://www.imdb.com/title/tt2069916,2011,1h 40m,Not Rated,7.4,407,,13683.0,2814.0,"['Documentary', 'History']"
tt1605769,The Monk,https://www.imdb.com/title/tt1605769,2011,1h 41m,R,5.8,4.2K,11000000.0,1809527.0,8418.0,"['Drama', 'Mystery', 'Thriller']"
tt1483756,The Trouble with Bliss,https://www.imdb.com/title/tt1483756,2011,1h 37m,PG-13,5.3,2.9K,,13093.0,4618.0,"['Comedy', 'Drama']"
tt2084773,America the Beautiful 2: The Thin Commandments,https://www.imdb.com/title/tt2084773,2011,1h 40m,Not Rated,6.7,77,,12366.0,5599.0,['Documentary']
tt1380279,Rebirth,https://www.imdb.com/title/tt1380279,2011,1h 45m,PG,7.3,202,,12358.0,2740.0,['Documentary']
tt0929742,Deep Gold,https://www.imdb.com/title/tt0929742,2011,1h 26m,PG-13,3.2,369,,21868.0,7000.0,['Action']
tt1376233,Rid of Me,https://www.imdb.com/title/tt1376233,2011,1h 30m,Not Rated,6.6,1K,,11740.0,2070.0,"['Dark Comedy', 'Comedy']"
tt1978447,Policeman,https://www.imdb.com/title/tt1978447,2011,1h 45m,Unrated,6.3,1.1K,,38263.0,7379.0,"['Crime', 'Drama']"
tt1718199,Dragon,https://www.imdb.com/title/tt1718199,2011,1h 38m,R,7.0,16K,,29282887.0,11137.0,"['Wuxia', 'Action', 'Crime', 'Drama', 'Thriller']"
